merchant,month,choiceA,theta,dfee,lagA,Lprev,initA,dfee_bar
470,4,0,-1.60687919279089,-0.0418088074788011,0,-1,0,0.373308808915364
470,5,0,-1.60687919279089,-0.755101798008443,0,-1,0,0.373308808915364
470,6,0,-1.60687919279089,1.58346197237242,0,-1,0,0.373308808915364
470,7,0,-1.60687919279089,1.33305855804674,0,-1,0,0.373308808915364
470,8,0,-1.60687919279089,1.25974145783948,0,-1,0,0.373308808915364
470,9,0,-1.60687919279089,0.648123692998253,0,-1,0,0.373308808915364
470,10,0,-1.60687919279089,-0.0465513252827167,0,-1,0,0.373308808915364
471,1,0,-1.72940573226681,0.682239113442484,,,0,0.373308808915364
471,2,0,-1.72940573226681,-0.787840965873284,0,-1,0,0.373308808915364
471,3,0,-1.72940573226681,-0.142233808902502,0,-1,0,0.373308808915364
471,4,0,-1.72940573226681,-0.0418088074788011,0,-1,0,0.373308808915364
471,5,1,-1.72940573226681,-0.755101798008443,0,-1,0,0.373308808915364
471,6,1,-1.72940573226681,1.58346197237242,1,1,0,0.373308808915364
471,7,0,-1.72940573226681,1.33305855804674,1,1,0,0.373308808915364
471,8,1,-1.72940573226681,1.25974145783948,0,-1,0,0.373308808915364
471,9,0,-1.72940573226681,0.648123692998253,1,1,0,0.373308808915364
471,10,0,-1.72940573226681,-0.0465513252827167,0,-1,0,0.373308808915364
472,1,1,0.0192251112878863,0.682239113442484,,,1,0.373308808915364
472,2,1,0.0192251112878863,-0.787840965873284,1,1,1,0.373308808915364
472,3,0,0.0192251112878863,-0.142233808902502,1,1,1,0.373308808915364
472,4,0,0.0192251112878863,-0.0418088074788011,0,-1,1,0.373308808915364
472,5,0,0.0192251112878863,-0.755101798008443,0,-1,1,0.373308808915364
472,6,0,0.0192251112878863,1.58346197237242,0,-1,1,0.373308808915364
472,7,0,0.0192251112878863,1.33305855804674,0,-1,1,0.373308808915364
472,8,0,0.0192251112878863,1.25974145783948,0,-1,1,0.373308808915364
472,9,0,0.0192251112878863,0.648123692998253,0,-1,1,0.373308808915364
472,10,0,0.0192251112878863,-0.0465513252827167,0,-1,1,0.373308808915364
473,1,0,-1.49362387188354,0.682239113442484,,,0,0.373308808915364
473,2,0,-1.49362387188354,-0.787840965873284,0,-1,0,0.373308808915364
473,3,0,-1.49362387188354,-0.142233808902502,0,-1,0,0.373308808915364
473,4,0,-1.49362387188354,-0.0418088074788011,0,-1,0,0.373308808915364
473,5,0,-1.49362387188354,-0.755101798008443,0,-1,0,0.373308808915364
473,6,0,-1.49362387188354,1.58346197237242,0,-1,0,0.373308808915364
473,7,0,-1.49362387188354,1.33305855804674,0,-1,0,0.373308808915364
473,8,0,-1.49362387188354,1.25974145783948,0,-1,0,0.373308808915364
473,9,1,-1.49362387188354,0.648123692998253,0,-1,0,0.373308808915364
473,10,0,-1.49362387188354,-0.0465513252827167,1,1,0,0.373308808915364
474,1,0,1.30504266460908,0.682239113442484,,,0,0.373308808915364
474,2,1,1.30504266460908,-0.787840965873284,0,-1,0,0.373308808915364
474,3,1,1.30504266460908,-0.142233808902502,1,1,0,0.373308808915364
474,4,1,1.30504266460908,-0.0418088074788011,1,1,0,0.373308808915364
474,5,1,1.30504266460908,-0.755101798008443,1,1,0,0.373308808915364
474,6,1,1.30504266460908,1.58346197237242,1,1,0,0.373308808915364
474,7,1,1.30504266460908,1.33305855804674,1,1,0,0.373308808915364
474,8,1,1.30504266460908,1.25974145783948,1,1,0,0.373308808915364
474,9,1,1.30504266460908,0.648123692998253,1,1,0,0.373308808915364
474,10,1,1.30504266460908,-0.0465513252827167,1,1,0,0.373308808915364
475,1,0,-1.9553598825092,0.682239113442484,,,0,0.373308808915364
475,2,0,-1.9553598825092,-0.787840965873284,0,-1,0,0.373308808915364
475,3,0,-1.9553598825092,-0.142233808902502,0,-1,0,0.373308808915364
475,4,0,-1.9553598825092,-0.0418088074788011,0,-1,0,0.373308808915364
475,5,0,-1.9553598825092,-0.755101798008443,0,-1,0,0.373308808915364
475,6,0,-1.9553598825092,1.58346197237242,0,-1,0,0.373308808915364
475,7,0,-1.9553598825092,1.33305855804674,0,-1,0,0.373308808915364
475,8,0,-1.9553598825092,1.25974145783948,0,-1,0,0.373308808915364
475,9,0,-1.9553598825092,0.648123692998253,0,-1,0,0.373308808915364
475,10,0,-1.9553598825092,-0.0465513252827167,0,-1,0,0.373308808915364
476,1,1,-0.457940540590572,0.682239113442484,,,1,0.373308808915364
476,2,0,-0.457940540590572,-0.787840965873284,1,1,1,0.373308808915364
476,3,0,-0.457940540590572,-0.142233808902502,0,-1,1,0.373308808915364
476,4,0,-0.457940540590572,-0.0418088074788011,0,-1,1,0.373308808915364
476,5,0,-0.457940540590572,-0.755101798008443,0,-1,1,0.373308808915364
476,6,0,-0.457940540590572,1.58346197237242,0,-1,1,0.373308808915364
476,7,0,-0.457940540590572,1.33305855804674,0,-1,1,0.373308808915364
476,8,0,-0.457940540590572,1.25974145783948,0,-1,1,0.373308808915364
476,9,1,-0.457940540590572,0.648123692998253,0,-1,1,0.373308808915364
476,10,1,-0.457940540590572,-0.0465513252827167,1,1,1,0.373308808915364
477,1,0,0.318862645522884,0.682239113442484,,,0,0.373308808915364
477,2,1,0.318862645522884,-0.787840965873284,0,-1,0,0.373308808915364
477,3,1,0.318862645522884,-0.142233808902502,1,1,0,0.373308808915364
477,4,1,0.318862645522884,-0.0418088074788011,1,1,0,0.373308808915364
477,5,1,0.318862645522884,-0.755101798008443,1,1,0,0.373308808915364
477,6,1,0.318862645522884,1.58346197237242,1,1,0,0.373308808915364
477,7,0,0.318862645522884,1.33305855804674,1,1,0,0.373308808915364
477,8,1,0.318862645522884,1.25974145783948,0,-1,0,0.373308808915364
477,9,1,0.318862645522884,0.648123692998253,1,1,0,0.373308808915364
477,10,0,0.318862645522884,-0.0465513252827167,1,1,0,0.373308808915364
478,1,1,-0.966456216762195,0.682239113442484,,,1,0.373308808915364
478,2,0,-0.966456216762195,-0.787840965873284,1,1,1,0.373308808915364
478,3,0,-0.966456216762195,-0.142233808902502,0,-1,1,0.373308808915364
478,4,0,-0.966456216762195,-0.0418088074788011,0,-1,1,0.373308808915364
478,5,0,-0.966456216762195,-0.755101798008443,0,-1,1,0.373308808915364
478,6,0,-0.966456216762195,1.58346197237242,0,-1,1,0.373308808915364
478,7,0,-0.966456216762195,1.33305855804674,0,-1,1,0.373308808915364
478,8,0,-0.966456216762195,1.25974145783948,0,-1,1,0.373308808915364
478,9,0,-0.966456216762195,0.648123692998253,0,-1,1,0.373308808915364
478,10,0,-0.966456216762195,-0.0465513252827167,0,-1,1,0.373308808915364
479,1,0,-0.616176538290008,0.682239113442484,,,0,0.373308808915364
479,2,0,-0.616176538290008,-0.787840965873284,0,-1,0,0.373308808915364
479,3,1,-0.616176538290008,-0.142233808902502,0,-1,0,0.373308808915364
479,4,1,-0.616176538290008,-0.0418088074788011,1,1,0,0.373308808915364
479,5,0,-0.616176538290008,-0.755101798008443,1,1,0,0.373308808915364
479,6,1,-0.616176538290008,1.58346197237242,0,-1,0,0.373308808915364
479,7,0,-0.616176538290008,1.33305855804674,1,1,0,0.373308808915364
479,8,0,-0.616176538290008,1.25974145783948,0,-1,0,0.373308808915364
479,9,0,-0.616176538290008,0.648123692998253,0,-1,0,0.373308808915364
479,10,0,-0.616176538290008,-0.0465513252827167,0,-1,0,0.373308808915364
480,1,1,1.13326496038881,0.682239113442484,,,1,0.373308808915364
480,2,1,1.13326496038881,-0.787840965873284,1,1,1,0.373308808915364
480,3,1,1.13326496038881,-0.142233808902502,1,1,1,0.373308808915364
480,4,1,1.13326496038881,-0.0418088074788011,1,1,1,0.373308808915364
480,5,1,1.13326496038881,-0.755101798008443,1,1,1,0.373308808915364
480,6,1,1.13326496038881,1.58346197237242,1,1,1,0.373308808915364
480,7,1,1.13326496038881,1.33305855804674,1,1,1,0.373308808915364
480,8,1,1.13326496038881,1.25974145783948,1,1,1,0.373308808915364
480,9,0,1.13326496038881,0.648123692998253,1,1,1,0.373308808915364
480,10,1,1.13326496038881,-0.0465513252827167,0,-1,1,0.373308808915364
481,1,0,-1.04526267493388,0.682239113442484,,,0,0.373308808915364
481,2,0,-1.04526267493388,-0.787840965873284,0,-1,0,0.373308808915364
481,3,0,-1.04526267493388,-0.142233808902502,0,-1,0,0.373308808915364
481,4,0,-1.04526267493388,-0.0418088074788011,0,-1,0,0.373308808915364
481,5,0,-1.04526267493388,-0.755101798008443,0,-1,0,0.373308808915364
481,6,0,-1.04526267493388,1.58346197237242,0,-1,0,0.373308808915364
481,7,0,-1.04526267493388,1.33305855804674,0,-1,0,0.373308808915364
481,8,0,-1.04526267493388,1.25974145783948,0,-1,0,0.373308808915364
481,9,0,-1.04526267493388,0.648123692998253,0,-1,0,0.373308808915364
481,10,0,-1.04526267493388,-0.0465513252827167,0,-1,0,0.373308808915364
482,1,1,0.120885087962733,0.682239113442484,,,1,0.373308808915364
482,2,0,0.120885087962733,-0.787840965873284,1,1,1,0.373308808915364
482,3,0,0.120885087962733,-0.142233808902502,0,-1,1,0.373308808915364
482,4,0,0.120885087962733,-0.0418088074788011,0,-1,1,0.373308808915364
482,5,1,0.120885087962733,-0.755101798008443,0,-1,1,0.373308808915364
482,6,0,0.120885087962733,1.58346197237242,1,1,1,0.373308808915364
482,7,0,0.120885087962733,1.33305855804674,0,-1,1,0.373308808915364
482,8,0,0.120885087962733,1.25974145783948,0,-1,1,0.373308808915364
482,9,0,0.120885087962733,0.648123692998253,0,-1,1,0.373308808915364
482,10,0,0.120885087962733,-0.0465513252827167,0,-1,1,0.373308808915364
483,1,1,3.83330223936381,0.682239113442484,,,1,0.373308808915364
483,2,1,3.83330223936381,-0.787840965873284,1,1,1,0.373308808915364
483,3,1,3.83330223936381,-0.142233808902502,1,1,1,0.373308808915364
483,4,1,3.83330223936381,-0.0418088074788011,1,1,1,0.373308808915364
483,5,1,3.83330223936381,-0.755101798008443,1,1,1,0.373308808915364
483,6,1,3.83330223936381,1.58346197237242,1,1,1,0.373308808915364
483,7,1,3.83330223936381,1.33305855804674,1,1,1,0.373308808915364
483,8,1,3.83330223936381,1.25974145783948,1,1,1,0.373308808915364
483,9,1,3.83330223936381,0.648123692998253,1,1,1,0.373308808915364
483,10,1,3.83330223936381,-0.0465513252827167,1,1,1,0.373308808915364
484,1,0,0.429490863512353,0.682239113442484,,,0,0.373308808915364
484,2,1,0.429490863512353,-0.787840965873284,0,-1,0,0.373308808915364
484,3,0,0.429490863512353,-0.142233808902502,1,1,0,0.373308808915364
484,4,0,0.429490863512353,-0.0418088074788011,0,-1,0,0.373308808915364
484,5,1,0.429490863512353,-0.755101798008443,0,-1,0,0.373308808915364
484,6,0,0.429490863512353,1.58346197237242,1,1,0,0.373308808915364
484,7,0,0.429490863512353,1.33305855804674,0,-1,0,0.373308808915364
484,8,0,0.429490863512353,1.25974145783948,0,-1,0,0.373308808915364
484,9,1,0.429490863512353,0.648123692998253,0,-1,0,0.373308808915364
484,10,1,0.429490863512353,-0.0465513252827167,1,1,0,0.373308808915364
485,1,0,-0.997023798207837,0.682239113442484,,,0,0.373308808915364
485,2,0,-0.997023798207837,-0.787840965873284,0,-1,0,0.373308808915364
485,3,0,-0.997023798207837,-0.142233808902502,0,-1,0,0.373308808915364
485,4,0,-0.997023798207837,-0.0418088074788011,0,-1,0,0.373308808915364
485,5,1,-0.997023798207837,-0.755101798008443,0,-1,0,0.373308808915364
485,6,0,-0.997023798207837,1.58346197237242,1,1,0,0.373308808915364
485,7,0,-0.997023798207837,1.33305855804674,0,-1,0,0.373308808915364
485,8,0,-0.997023798207837,1.25974145783948,0,-1,0,0.373308808915364
485,9,0,-0.997023798207837,0.648123692998253,0,-1,0,0.373308808915364
485,10,1,-0.997023798207837,-0.0465513252827167,0,-1,0,0.373308808915364
486,1,1,2.97059467526073,0.682239113442484,,,1,0.373308808915364
486,2,1,2.97059467526073,-0.787840965873284,1,1,1,0.373308808915364
486,3,1,2.97059467526073,-0.142233808902502,1,1,1,0.373308808915364
486,4,1,2.97059467526073,-0.0418088074788011,1,1,1,0.373308808915364
486,5,1,2.97059467526073,-0.755101798008443,1,1,1,0.373308808915364
486,6,1,2.97059467526073,1.58346197237242,1,1,1,0.373308808915364
486,7,1,2.97059467526073,1.33305855804674,1,1,1,0.373308808915364
486,8,1,2.97059467526073,1.25974145783948,1,1,1,0.373308808915364
486,9,1,2.97059467526073,0.648123692998253,1,1,1,0.373308808915364
486,10,1,2.97059467526073,-0.0465513252827167,1,1,1,0.373308808915364
487,1,1,-0.573633017462709,0.682239113442484,,,1,0.373308808915364
487,2,1,-0.573633017462709,-0.787840965873284,1,1,1,0.373308808915364
487,3,0,-0.573633017462709,-0.142233808902502,1,1,1,0.373308808915364
487,4,0,-0.573633017462709,-0.0418088074788011,0,-1,1,0.373308808915364
487,5,0,-0.573633017462709,-0.755101798008443,0,-1,1,0.373308808915364
487,6,0,-0.573633017462709,1.58346197237242,0,-1,1,0.373308808915364
487,7,0,-0.573633017462709,1.33305855804674,0,-1,1,0.373308808915364
487,8,0,-0.573633017462709,1.25974145783948,0,-1,1,0.373308808915364
487,9,0,-0.573633017462709,0.648123692998253,0,-1,1,0.373308808915364
487,10,1,-0.573633017462709,-0.0465513252827167,0,-1,1,0.373308808915364
488,1,1,2.02896534387177,0.682239113442484,,,1,0.373308808915364
488,2,1,2.02896534387177,-0.787840965873284,1,1,1,0.373308808915364
488,3,1,2.02896534387177,-0.142233808902502,1,1,1,0.373308808915364
488,4,1,2.02896534387177,-0.0418088074788011,1,1,1,0.373308808915364
488,5,1,2.02896534387177,-0.755101798008443,1,1,1,0.373308808915364
488,6,1,2.02896534387177,1.58346197237242,1,1,1,0.373308808915364
488,7,1,2.02896534387177,1.33305855804674,1,1,1,0.373308808915364
488,8,1,2.02896534387177,1.25974145783948,1,1,1,0.373308808915364
488,9,1,2.02896534387177,0.648123692998253,1,1,1,0.373308808915364
488,10,1,2.02896534387177,-0.0465513252827167,1,1,1,0.373308808915364
489,1,0,0.391639060193668,0.682239113442484,,,0,0.373308808915364
489,2,1,0.391639060193668,-0.787840965873284,0,-1,0,0.373308808915364
489,3,1,0.391639060193668,-0.142233808902502,1,1,0,0.373308808915364
489,4,1,0.391639060193668,-0.0418088074788011,1,1,0,0.373308808915364
489,5,0,0.391639060193668,-0.755101798008443,1,1,0,0.373308808915364
489,6,0,0.391639060193668,1.58346197237242,0,-1,0,0.373308808915364
489,7,0,0.391639060193668,1.33305855804674,0,-1,0,0.373308808915364
489,8,0,0.391639060193668,1.25974145783948,0,-1,0,0.373308808915364
489,9,0,0.391639060193668,0.648123692998253,0,-1,0,0.373308808915364
489,10,0,0.391639060193668,-0.0465513252827167,0,-1,0,0.373308808915364
490,1,0,-0.25598204026276,0.682239113442484,,,0,0.373308808915364
490,2,0,-0.25598204026276,-0.787840965873284,0,-1,0,0.373308808915364
490,3,0,-0.25598204026276,-0.142233808902502,0,-1,0,0.373308808915364
490,4,1,-0.25598204026276,-0.0418088074788011,0,-1,0,0.373308808915364
490,5,1,-0.25598204026276,-0.755101798008443,1,1,0,0.373308808915364
490,6,1,-0.25598204026276,1.58346197237242,1,1,0,0.373308808915364
490,7,0,-0.25598204026276,1.33305855804674,1,1,0,0.373308808915364
490,8,1,-0.25598204026276,1.25974145783948,0,-1,0,0.373308808915364
490,9,1,-0.25598204026276,0.648123692998253,1,1,0,0.373308808915364
490,10,0,-0.25598204026276,-0.0465513252827167,1,1,0,0.373308808915364
491,1,1,-0.37377873790188,0.682239113442484,,,1,0.373308808915364
491,2,0,-0.37377873790188,-0.787840965873284,1,1,1,0.373308808915364
491,3,0,-0.37377873790188,-0.142233808902502,0,-1,1,0.373308808915364
491,4,0,-0.37377873790188,-0.0418088074788011,0,-1,1,0.373308808915364
491,5,0,-0.37377873790188,-0.755101798008443,0,-1,1,0.373308808915364
491,6,0,-0.37377873790188,1.58346197237242,0,-1,1,0.373308808915364
491,7,0,-0.37377873790188,1.33305855804674,0,-1,1,0.373308808915364
491,8,0,-0.37377873790188,1.25974145783948,0,-1,1,0.373308808915364
491,9,0,-0.37377873790188,0.648123692998253,0,-1,1,0.373308808915364
491,10,0,-0.37377873790188,-0.0465513252827167,0,-1,1,0.373308808915364
492,1,1,-1.47958301307074,0.682239113442484,,,1,0.373308808915364
492,2,0,-1.47958301307074,-0.787840965873284,1,1,1,0.373308808915364
492,3,0,-1.47958301307074,-0.142233808902502,0,-1,1,0.373308808915364
492,4,0,-1.47958301307074,-0.0418088074788011,0,-1,1,0.373308808915364
492,5,0,-1.47958301307074,-0.755101798008443,0,-1,1,0.373308808915364
492,6,0,-1.47958301307074,1.58346197237242,0,-1,1,0.373308808915364
492,7,0,-1.47958301307074,1.33305855804674,0,-1,1,0.373308808915364
492,8,0,-1.47958301307074,1.25974145783948,0,-1,1,0.373308808915364
492,9,0,-1.47958301307074,0.648123692998253,0,-1,1,0.373308808915364
492,10,0,-1.47958301307074,-0.0465513252827167,0,-1,1,0.373308808915364
493,1,1,1.07148326630069,0.682239113442484,,,1,0.373308808915364
493,2,1,1.07148326630069,-0.787840965873284,1,1,1,0.373308808915364
493,3,0,1.07148326630069,-0.142233808902502,1,1,1,0.373308808915364
493,4,1,1.07148326630069,-0.0418088074788011,0,-1,1,0.373308808915364
493,5,1,1.07148326630069,-0.755101798008443,1,1,1,0.373308808915364
493,6,1,1.07148326630069,1.58346197237242,1,1,1,0.373308808915364
493,7,1,1.07148326630069,1.33305855804674,1,1,1,0.373308808915364
493,8,1,1.07148326630069,1.25974145783948,1,1,1,0.373308808915364
493,9,1,1.07148326630069,0.648123692998253,1,1,1,0.373308808915364
493,10,1,1.07148326630069,-0.0465513252827167,1,1,1,0.373308808915364
494,1,1,1.20521510912762,0.682239113442484,,,1,0.373308808915364
494,2,1,1.20521510912762,-0.787840965873284,1,1,1,0.373308808915364
494,3,1,1.20521510912762,-0.142233808902502,1,1,1,0.373308808915364
494,4,1,1.20521510912762,-0.0418088074788011,1,1,1,0.373308808915364
494,5,1,1.20521510912762,-0.755101798008443,1,1,1,0.373308808915364
494,6,1,1.20521510912762,1.58346197237242,1,1,1,0.373308808915364
494,7,1,1.20521510912762,1.33305855804674,1,1,1,0.373308808915364
494,8,1,1.20521510912762,1.25974145783948,1,1,1,0.373308808915364
494,9,1,1.20521510912762,0.648123692998253,1,1,1,0.373308808915364
494,10,0,1.20521510912762,-0.0465513252827167,1,1,1,0.373308808915364
495,1,0,-2.09535252157862,0.682239113442484,,,0,0.373308808915364
495,2,0,-2.09535252157862,-0.787840965873284,0,-1,0,0.373308808915364
495,3,0,-2.09535252157862,-0.142233808902502,0,-1,0,0.373308808915364
495,4,0,-2.09535252157862,-0.0418088074788011,0,-1,0,0.373308808915364
495,5,0,-2.09535252157862,-0.755101798008443,0,-1,0,0.373308808915364
495,6,0,-2.09535252157862,1.58346197237242,0,-1,0,0.373308808915364
495,7,0,-2.09535252157862,1.33305855804674,0,-1,0,0.373308808915364
495,8,0,-2.09535252157862,1.25974145783948,0,-1,0,0.373308808915364
495,9,0,-2.09535252157862,0.648123692998253,0,-1,0,0.373308808915364
495,10,0,-2.09535252157862,-0.0465513252827167,0,-1,0,0.373308808915364
496,1,0,-3.04432562137232,0.682239113442484,,,0,0.373308808915364
496,2,0,-3.04432562137232,-0.787840965873284,0,-1,0,0.373308808915364
496,3,0,-3.04432562137232,-0.142233808902502,0,-1,0,0.373308808915364
496,4,0,-3.04432562137232,-0.0418088074788011,0,-1,0,0.373308808915364
496,5,0,-3.04432562137232,-0.755101798008443,0,-1,0,0.373308808915364
496,6,0,-3.04432562137232,1.58346197237242,0,-1,0,0.373308808915364
496,7,0,-3.04432562137232,1.33305855804674,0,-1,0,0.373308808915364
496,8,0,-3.04432562137232,1.25974145783948,0,-1,0,0.373308808915364
496,9,0,-3.04432562137232,0.648123692998253,0,-1,0,0.373308808915364
496,10,0,-3.04432562137232,-0.0465513252827167,0,-1,0,0.373308808915364
497,1,1,-1.32006299574142,0.682239113442484,,,1,0.373308808915364
497,2,1,-1.32006299574142,-0.787840965873284,1,1,1,0.373308808915364
497,3,0,-1.32006299574142,-0.142233808902502,1,1,1,0.373308808915364
497,4,1,-1.32006299574142,-0.0418088074788011,0,-1,1,0.373308808915364
497,5,0,-1.32006299574142,-0.755101798008443,1,1,1,0.373308808915364
497,6,0,-1.32006299574142,1.58346197237242,0,-1,1,0.373308808915364
497,7,0,-1.32006299574142,1.33305855804674,0,-1,1,0.373308808915364
497,8,0,-1.32006299574142,1.25974145783948,0,-1,1,0.373308808915364
497,9,0,-1.32006299574142,0.648123692998253,0,-1,1,0.373308808915364
497,10,0,-1.32006299574142,-0.0465513252827167,0,-1,1,0.373308808915364
498,1,0,0.511783439362143,0.682239113442484,,,0,0.373308808915364
498,2,0,0.511783439362143,-0.787840965873284,0,-1,0,0.373308808915364
498,3,0,0.511783439362143,-0.142233808902502,0,-1,0,0.373308808915364
498,4,0,0.511783439362143,-0.0418088074788011,0,-1,0,0.373308808915364
498,5,0,0.511783439362143,-0.755101798008443,0,-1,0,0.373308808915364
